sqft,floors,bedrooms,price
4610,2.0,4,1648000.0
1590,1.5,5,518000.0
1760,2.0,3,485000.0
1330,1.0,3,259500.0
2340,2.0,4,354000.0
3740,2.0,3,999950.0
1150,1.0,3,464500.0
1750,2.0,3,300000.0
3890,2.0,3,1080000.0
1770,2.0,4,309950.0
1160,1.5,3,315000.0
1440,1.5,3,499950.0
2600,1.0,4,780000.0
2640,1.0,3,885000.0
1010,1.5,2,500000.0
1840,1.0,3,329000.0
1720,1.0,4,246000.0
1280,1.0,3,405000.0
1700,1.0,4,349000.0
1980,2.0,4,374950.0
1160,1.0,3,306000.0
1980,1.0,4,416000.0
1960,2.0,3,560000.0
1270,1.0,3,260000.0
2060,1.0,3,306500.0
1980,1.0,3,299950.0
1450,1.0,3,265500.0
1200,1.0,3,219000.0
1830,1.0,3,365000.0
2090,1.5,3,499000.0
1510,1.0,3,366000.0
1310,3.0,3,514950.0
3790,2.0,4,875000.0
2240,1.0,3,831000.0
2740,2.0,4,689900.0
1660,2.0,3,315000.0
2460,2.0,0,355000.0
1480,1.0,3,336500.0
2640,1.5,3,1100000.0
1900,1.0,6,375000.0
2860,1.0,3,289275.0
3440,2.0,4,455000.0
1640,1.0,3,505000.0
1450,1.5,3,450000.0
2300,2.0,3,567500.0
1460,1.0,3,265000.0
1570,1.0,3,340000.0
1540,1.5,3,375000.0
3300,2.0,6,920000.0
2130,2.0,4,850000.0
1010,1.0,3,202000.0
2420,1.0,4,725000.0
3870,2.0,3,900000.0
1960,1.0,2,680200.0
1170,1.0,3,216500.0
1890,1.0,3,325000.0
2250,2.0,3,675000.0
750,1.0,2,435000.0
1610,1.0,3,263500.0
2590,2.0,4,550000.0
2520,2.0,3,875000.0
1340,1.0,4,246600.0
1460,3.0,3,337000.0
1380,1.0,3,240000.0
1510,1.0,3,490000.0
2510,1.0,5,510000.0
910,1.0,3,305000.0
1970,2.0,3,350000.0
1540,1.0,3,284200.0
1980,2.0,4,357000.0
3150,1.0,4,854000.0
4700,2.0,4,1175000.0
2300,1.0,3,1000000.0
1880,2.0,4,616500.0
2640,2.0,4,750000.0
3900,2.0,6,650000.0
2670,1.0,4,275000.0
1840,1.0,4,540000.0
1120,1.0,3,225000.0
2970,2.0,4,845000.0
1410,1.0,3,490000.0
3060,2.0,4,753000.0
2490,1.0,3,475000.0
840,1.5,1,124000.0
840,1.5,1,224000.0
1130,1.0,2,485000.0
1850,1.0,4,230000.0
2330,1.0,4,372000.0
1880,2.0,4,306000.0
2980,2.0,4,905000.0
1440,1.0,4,440000.0
1630,1.0,3,280000.0
1778,2.0,3,435000.0
1930,2.0,3,425000.0
1130,1.0,2,204950.0
1650,1.0,2,670000.0
820,1.0,2,475000.0
2900,1.0,5,352000.0
2330,1.0,4,575000.0
4440,2.0,4,1730000.0
1660,2.0,3,491000.0
3020,2.0,4,750000.0
1850,1.0,4,830000.0
5960,2.0,6,1140000.0
960,1.0,3,137124.0
1150,1.5,4,225000.0
2130,1.0,4,732600.0
2460,2.0,4,818000.0
2360,1.0,3,431000.0
1320,3.0,2,304000.0
1910,1.0,5,650000.0
1610,2.0,2,450000.0
1610,1.0,4,269000.0
1160,1.0,3,875000.0
2870,1.0,4,890000.0
2280,2.0,4,565000.0
1370,2.0,2,448175.0
1470,2.0,0,235000.0
2970,2.0,5,680000.0
1460,2.0,3,629000.0
1570,2.5,3,494000.0
2880,2.0,4,1100000.0
1900,1.0,5,450000.0
2020,1.0,3,330000.0
3110,2.0,4,960000.0
2390,2.0,4,360000.0
2150,2.0,3,378000.0
1340,1.0,3,499950.0
1990,2.0,3,450000.0
1600,1.0,2,523500.0
2680,2.0,3,600000.0
2080,2.0,3,290000.0
1340,2.0,3,176000.0
2590,1.5,3,885000.0
1240,1.5,2,483000.0
1310,1.0,3,240000.0
2530,1.0,4,720000.0
1780,2.0,4,311000.0
1600,1.0,3,332500.0
1570,1.0,3,164950.0
1570,1.0,3,371000.0
1650,1.0,3,264500.0
2920,2.0,4,1738000.0
870,1.0,2,503000.0
2830,2.0,4,738000.0
980,1.0,2,393000.0
990,1.0,2,280000.0
2360,1.0,4,260000.0
1000,1.0,2,505000.0
1660,1.0,3,241000.0
1520,1.0,3,530000.0
1180,1.5,1,713000.0
1770,2.0,3,487000.0
980,1.0,2,128000.0
1840,1.0,3,210500.0
1810,1.0,3,420000.0
1780,2.0,3,679000.0
2840,3.0,4,784950.0
2650,2.0,4,352000.0
1270,2.0,3,386000.0
1260,1.0,3,335000.0
1750,1.0,3,472500.0
2680,1.0,5,599950.0
3830,2.0,4,963990.0
1610,2.0,3,735000.0
3840,2.0,3,858450.0
2670,2.0,5,665000.0
2000,2.0,3,290000.0
860,1.0,2,250000.0
1420,1.0,3,192500.0
2060,1.0,4,350000.0
2790,2.0,4,518000.0
1410,1.5,4,563000.0
2420,2.0,4,375000.0
1460,3.0,3,400000.0
2460,1.0,5,240000.0
1000,1.0,2,317500.0
4420,2.0,5,1315000.0
1240,1.0,3,234000.0
1740,2.0,3,645000.0
1280,1.0,2,649000.0
2520,2.0,4,605000.0
1500,3.0,3,337900.0
2490,2.0,3,535000.0
1530,1.0,4,325000.0
1740,1.0,4,429950.0
3550,2.0,3,775000.0
1280,1.0,2,650000.0
2320,2.0,4,1200000.0
1140,1.0,2,275000.0
3930,2.0,4,575000.0
2370,1.0,3,540000.0
2340,1.0,3,640000.0
1240,1.0,3,275000.0
2740,2.0,4,672800.0
1940,1.0,4,495000.0
2950,1.5,3,820000.0
1980,1.0,4,475000.0
2850,1.0,4,1275000.0
1160,1.0,3,380000.0
2130,1.0,3,397500.0
2420,1.0,5,352000.0
2820,1.0,6,893880.0
3710,2.0,5,635000.0
1770,2.0,3,420000.0
1260,1.0,3,503000.0
2330,1.0,2,689000.0
2490,1.5,4,749500.0
4090,2.0,6,1150000.0
2800,2.0,4,563500.0
2440,2.0,4,480000.0
2540,1.0,4,374950.0
1600,2.0,3,308950.0
2680,1.0,4,445000.0
1220,1.0,3,237200.0
1550,1.5,3,453500.0
2080,1.0,3,616500.0
5000,2.0,5,1250000.0
630,1.0,1,396000.0
1070,1.0,3,210000.0
1900,1.0,2,539000.0
2960,2.0,3,605000.0
1490,2.0,3,437500.0
1500,1.0,3,215000.0
2410,2.0,4,440000.0
2000,1.0,3,525000.0
1140,1.0,3,319900.0
1120,1.0,3,335000.0
2900,2.0,3,485000.0
3220,2.0,4,359999.0
2500,1.0,5,799000.0
1610,1.0,3,280000.0
2250,1.5,4,1050000.0
1240,2.0,1,290000.0
1660,2.0,2,235000.0
2080,1.0,3,495000.0
1880,2.0,3,290000.0
1050,1.0,4,230000.0
1480,1.0,3,234000.0
2420,2.0,4,597400.0
2190,1.0,4,370000.0
2660,2.0,4,755000.0
2430,2.0,3,342000.0
770,1.0,2,497000.0
3060,1.0,3,835000.0
2920,2.0,4,730000.0
1370,1.0,3,655000.0
1870,2.0,3,205000.0
1800,1.5,4,632750.0
2100,1.0,5,330000.0
2530,2.0,5,527500.0
3290,2.0,4,716500.0
1890,2.0,4,388500.0
1680,1.0,3,530000.0
2170,2.0,3,419000.0
1200,1.0,3,385000.0
2990,2.0,4,655000.0
3770,2.0,4,1695000.0
1020,1.0,2,279000.0
1700,1.0,3,262000.0
1550,1.5,4,533000.0
1680,1.0,3,640000.0
1680,2.0,3,285000.0
1910,1.0,4,458400.0
3160,1.0,5,620000.0
2020,1.0,3,465000.0
3210,2.0,4,690000.0
2350,1.0,3,462500.0
1910,2.0,4,369950.0
840,1.0,2,124500.0
2620,1.0,4,950000.0
1220,1.0,4,418000.0
1060,1.0,3,160000.0
2200,1.0,4,457000.0
2120,1.0,2,530000.0
1250,1.0,3,385000.0
1440,1.0,3,491000.0
1890,1.0,4,521000.0
1140,1.0,3,255000.0
2840,1.0,5,292050.0
1880,1.0,6,326000.0
750,1.0,2,300000.0
1630,1.0,3,291600.0
1720,1.0,5,435000.0
1600,3.0,3,465000.0
1230,1.5,3,200000.0
1610,1.0,3,238000.0
1320,1.0,4,455000.0
2180,2.0,6,230000.0
2190,2.0,4,808000.0
1490,1.5,3,578500.0
1463,3.0,3,390000.0
1800,2.0,3,517500.0
2880,1.5,4,755000.0
1250,1.0,3,579500.0
1670,3.0,3,649950.0
2000,1.0,4,228000.0
2280,1.5,4,665000.0
2110,2.0,4,689000.0
2520,1.0,4,560000.0
1590,1.0,3,529000.0
2100,1.0,5,375000.0
2090,1.0,4,325000.0
3390,2.0,4,583000.0
790,1.0,2,330000.0
1970,2.0,3,262000.0
2870,2.0,4,555000.0
1110,1.0,2,585000.0
1940,2.0,3,425590.0
720,1.0,2,235000.0
710,1.0,2,362362.0
1370,1.0,3,252000.0
2690,2.0,4,439000.0
3360,2.0,4,465000.0
1500,1.5,4,249900.0
2600,1.0,2,665000.0
1160,1.0,3,370000.0
1430,1.5,2,620000.0
1870,1.0,3,375000.0
2560,1.0,4,552625.0
1160,1.0,3,315500.0
1680,1.0,2,620000.0
2010,1.0,4,510000.0
2540,2.0,4,652500.0
3240,2.0,4,574000.0
2670,2.0,3,430000.0
1080,1.0,3,390000.0
1430,1.0,3,466500.0
1290,2.0,2,315000.0
1240,1.0,4,220000.0
1840,1.0,3,325000.0
1120,1.0,3,365000.0
2100,2.0,3,356000.0
2030,1.0,4,380000.0
2030,2.0,4,579000.0
890,1.0,2,682000.0
1750,1.0,3,499000.0
1300,1.0,3,333760.0
2650,2.0,4,745000.0
1750,1.0,3,380000.0
1440,3.5,3,435000.0
1700,1.0,3,520000.0
3920,2.0,4,965000.0
1470,1.0,3,270000.0
2520,1.5,5,1100000.0
2140,1.0,3,577500.0
1550,1.0,3,650000.0
3180,2.0,4,1227500.0
6510,2.0,5,1900000.0
1440,1.5,2,475000.0
1150,1.0,3,200000.0
2320,2.0,4,397000.0
1230,1.0,3,383610.0
2060,2.0,4,275000.0
2783,2.0,3,840000.0
2140,2.0,4,365000.0
1420,2.0,3,362000.0
2090,1.0,3,350000.0
1320,1.5,2,200000.0
2300,1.0,4,299000.0
3050,1.0,4,555000.0
2960,1.0,3,1326000.0
2520,1.0,5,896000.0
1740,1.0,2,550000.0
1300,1.0,2,324500.0
1170,1.0,3,312500.0
1946,2.0,4,485000.0
1250,1.0,2,511000.0
1230,2.0,2,139500.0
2180,2.0,4,464000.0
1740,1.0,3,255000.0
3830,2.0,4,679975.0
2250,1.0,3,624800.0
2590,2.0,3,920000.0
2090,1.5,3,1365000.0
2400,1.0,3,510000.0
2260,2.0,4,289659.0
2910,2.0,4,585000.0
3640,2.0,5,555000.0
3770,2.0,4,940000.0
1600,1.0,3,460000.0
2110,2.0,3,319000.0
1720,2.0,3,280000.0
1100,1.0,3,250000.0
2620,2.0,4,749950.0
3090,1.0,5,458000.0
1890,2.0,3,465000.0
1850,1.0,3,580000.0
3100,2.0,4,700000.0
2506,2.0,4,350000.0
1700,1.0,4,456000.0
1550,1.5,3,290000.0
2200,1.0,4,475000.0
1890,2.0,3,285000.0
1140,1.0,3,309000.0
3740,2.0,4,860000.0
1940,1.0,3,219000.0
2130,2.0,3,546500.0
1470,1.0,2,338000.0
1070,1.0,2,505000.0
1680,1.0,4,340000.0
2730,2.0,3,678000.0
1890,1.0,3,800000.0
1080,1.0,1,112000.0
1440,1.5,3,252000.0
2540,1.0,4,335000.0
2300,1.0,3,610000.0
1690,1.0,3,245000.0
1800,1.0,3,493500.0
1770,2.0,4,596500.0
1190,1.5,3,245000.0
1320,1.0,3,333500.0
1290,1.0,3,373000.0
3000,2.0,4,759900.0
1358,3.0,3,317000.0
1220,1.5,3,670000.0
2720,2.0,2,985000.0
1060,1.0,3,310000.0
3020,2.0,4,750000.0
1640,2.0,3,408000.0
3870,2.0,5,900000.0
2860,1.0,4,460000.0
1740,1.0,4,339000.0
1140,1.0,3,660000.0
3290,2.0,4,449950.0
1210,1.0,3,235000.0
3320,1.0,5,769000.0
1350,1.0,2,428000.0
1990,2.0,3,445000.0
2060,1.0,4,462000.0
1460,1.5,3,775000.0
2250,1.0,4,605000.0
950,1.0,2,193500.0
3140,2.0,4,389950.0
3560,2.0,4,790000.0
1410,1.0,2,442000.0
2770,2.0,4,890000.0
1864,1.0,3,235000.0
1930,1.0,4,495000.0
3870,2.0,4,600000.0
2020,1.5,3,1400000.0
1300,1.0,3,251000.0
3410,2.0,4,471000.0
2370,2.0,4,597000.0
2770,2.0,5,804000.0
1250,1.0,3,357000.0
1690,2.0,3,419990.0
3040,2.0,4,725000.0
2710,2.0,3,275000.0
1190,1.0,3,445000.0
2300,2.0,3,510000.0
1360,1.0,4,330000.0
1500,1.0,3,270000.0
1610,1.0,4,495000.0
1420,2.0,4,225000.0
1750,1.0,3,716528.0
1510,2.0,3,260000.0
2330,2.0,4,471000.0
2690,2.0,5,690000.0
1700,1.5,5,548000.0
1020,1.0,3,505000.0
1160,1.0,3,325000.0
2450,2.0,4,682000.0
2010,2.0,3,605000.0
1370,1.0,2,276200.0
1370,1.5,3,530000.0
1990,1.0,3,245000.0
2790,2.0,4,654950.0
780,1.0,2,221900.0
2240,1.0,4,466000.0
2210,1.0,3,383150.0
1390,1.0,4,657100.0
1800,2.0,3,539000.0
3320,1.0,6,400000.0
1960,1.0,4,215000.0
850,1.0,2,489000.0
2980,2.0,4,649000.0
1980,1.0,4,700000.0
790,1.0,2,268500.0
1800,2.0,3,515000.0
2260,1.0,4,685000.0
800,2.0,2,305000.0
2490,1.5,4,950000.0
1610,2.0,4,292500.0
1850,1.0,4,270000.0
1850,1.0,4,450000.0
1920,1.5,4,535000.0
1740,2.0,3,550000.0
1430,2.0,3,457500.0
1420,1.0,3,136500.0
1420,1.0,3,224097.0
1560,2.0,3,254000.0
2030,1.0,4,335000.0
3280,2.0,5,594950.0
1360,1.0,3,350000.0
1180,1.0,3,169950.0
1940,1.0,3,432500.0
1300,2.0,2,440000.0
1650,2.0,3,233703.0
1140,2.0,3,310000.0
2540,2.0,3,735000.0
3440,2.0,4,730000.0
1800,1.0,3,257000.0
1260,3.0,2,485000.0
2370,1.0,4,899000.0
1520,1.5,3,279000.0
1750,1.0,4,225000.0
2680,2.0,3,1355000.0
1590,2.0,3,355000.0
1560,1.0,4,382500.0
2000,2.0,3,324360.0
2380,1.5,3,315000.0
2230,2.0,2,426000.0
2820,2.0,5,395000.0
1570,1.5,3,212644.0
1845,2.0,3,510000.0
830,1.0,2,85000.0
830,1.0,2,235000.0
2030,2.0,4,295000.0
1430,1.5,3,720001.0
1510,1.0,3,313950.0
1510,1.0,3,415000.0
1610,1.0,3,305000.0
1600,1.5,3,625000.0
1420,1.0,3,490000.0
1660,2.0,3,269950.0
4230,2.0,5,2700000.0
3310,2.5,4,829000.0
2470,1.0,4,635000.0
1040,1.0,3,217500.0
1850,1.0,4,270000.0
4610,2.0,3,1245000.0
2480,2.0,4,480000.0
2130,1.0,3,575000.0
2350,2.0,4,426950.0
920,1.0,3,125000.0
920,1.0,3,208000.0
1780,1.0,4,325000.0
2690,1.0,7,597157.0
3010,2.5,4,728725.0
3180,1.0,5,708000.0
4120,2.0,4,1300000.0
1280,1.0,3,405000.0
1690,1.5,4,550000.0
2320,2.0,4,451000.0
3090,2.0,5,540500.0
5050,2.0,5,1025000.0
1640,1.0,4,218000.0
2170,1.0,4,562000.0
3140,2.0,4,401500.0
1090,1.0,2,196700.0
1930,1.0,3,583000.0
2100,1.0,5,309900.0
3110,2.0,4,485000.0
930,1.0,3,465000.0
2050,2.0,4,595000.0
1160,1.0,3,254000.0
1820,2.0,3,488500.0
2110,2.0,4,260000.0
870,1.0,2,166000.0
1080,1.0,2,440000.0
1260,2.0,3,375000.0
900,1.0,2,529500.0
750,1.0,2,338000.0
1800,1.0,3,335620.0
2220,1.0,4,464000.0
1390,1.0,2,354000.0
2160,2.0,4,601000.0
1840,1.0,3,285000.0
1690,2.0,2,462500.0
2650,2.0,4,350000.0
1120,1.0,4,329000.0
2500,1.0,4,312500.0
2220,2.0,4,370000.0
1260,1.0,3,399900.0
1480,1.5,3,398000.0
930,1.0,2,550500.0
2780,1.5,3,709000.0
2770,1.0,5,402000.0
1530,1.0,3,450000.0
2140,1.0,3,524000.0
4600,1.0,4,800000.0
1760,1.0,4,185000.0
1760,1.0,4,365000.0
3110,2.0,4,925000.0
2260,1.0,3,714000.0
1460,1.0,3,495000.0
2050,1.0,3,535000.0
2340,1.0,4,880000.0
1230,1.0,3,150000.0
1880,1.0,3,554500.0
1280,1.5,3,520000.0
3660,2.0,4,839990.0
1650,2.0,3,500000.0
1960,1.5,2,305000.0
1580,2.0,3,247800.0
2490,2.0,4,344200.0
2000,2.0,4,459950.0
1550,1.0,4,229900.0
2820,1.0,4,750000.0
2600,1.0,4,509000.0
2200,1.0,4,680000.0
2500,1.0,5,661500.0
1270,3.0,2,370000.0
2900,1.0,4,785000.0
840,1.0,2,355000.0
1940,1.0,4,446000.0
3490,2.0,5,830000.0
1940,2.0,3,324000.0
2490,2.0,4,500000.0
1390,1.0,3,745000.0
3940,2.0,4,1197000.0
1760,1.0,2,385000.0
2560,1.0,3,565000.0
2300,1.0,4,465000.0
1770,3.0,3,401000.0
2310,1.0,3,385000.0
2310,2.0,3,395000.0
2000,1.5,5,245000.0
1540,1.0,3,500000.0
2590,1.0,5,334000.0
980,1.0,3,550000.0
1730,1.0,3,216000.0
3070,3.0,3,340500.0
2100,2.0,4,375000.0
2080,1.0,3,600000.0
1890,1.0,4,375000.0
2000,1.5,4,536500.0
3030,2.0,3,599900.0
1110,1.0,2,750000.0
1650,1.0,3,355000.0
1410,1.0,3,590000.0
2140,1.0,2,680000.0
1860,2.0,3,429000.0
1170,1.0,2,581000.0
980,1.0,3,463800.0
7400,2.0,5,2983000.0
1650,1.5,5,443000.0
1480,1.0,3,276200.0
4060,2.0,5,630000.0
1370,2.0,3,570000.0
2480,2.0,4,979700.0
2030,1.5,4,730000.0
2200,1.0,5,268450.0
1770,1.0,3,490000.0
2550,1.0,3,808000.0
1250,1.0,3,350000.0
2390,1.0,4,695000.0
5730,2.0,4,1228000.0
1120,1.5,1,309950.0
1270,1.0,3,134000.0
2390,2.0,4,645500.0
1760,1.5,3,750000.0
2560,2.0,3,1399000.0
1820,1.0,4,344900.0
1840,3.0,2,601450.0
1810,2.0,4,575000.0
2470,1.0,3,405000.0
2520,2.0,4,518000.0
1600,1.0,2,265000.0
1280,1.0,3,180000.0
1590,2.0,3,285000.0
2000,1.0,3,433000.0
1780,1.0,3,399000.0
1700,2.0,3,565000.0
1970,1.0,3,406500.0
1940,1.0,4,420000.0
3290,1.5,4,965000.0
3500,2.0,4,1375000.0
3260,2.0,5,353950.0
4230,2.0,5,847700.0
1590,1.5,5,185000.0
1010,1.0,2,269000.0
1820,1.0,3,422800.0
870,1.0,2,379950.0
1620,1.0,3,525000.0
3980,2.0,4,810000.0
1630,1.0,4,209950.0
1230,2.0,3,439950.0
3510,1.0,4,554820.0
2160,2.0,4,359000.0
1020,1.0,3,242500.0
1590,1.0,3,330000.0
3440,2.0,3,740000.0
3020,2.0,5,630000.0
2280,1.0,3,750000.0
2790,2.0,4,695000.0
580,1.0,2,109000.0
2030,1.0,3,389000.0
850,1.0,2,447000.0
2480,1.0,3,1200000.0
1010,1.0,3,315000.0
2420,2.0,3,640000.0
2180,2.0,3,570000.0
1830,2.0,3,495000.0
2040,1.0,5,449500.0
2640,2.0,4,1084500.0
1060,1.0,2,294950.0
1640,1.0,3,170500.0
1190,1.5,4,312000.0
2180,1.0,3,350000.0
2120,2.0,4,690000.0
2210,2.0,4,375000.0
2510,2.0,4,575000.0
2500,1.0,4,646000.0
1560,2.0,3,239950.0
2510,1.5,5,400000.0
3060,1.0,4,455000.0
1310,1.0,3,240000.0
4260,2.0,4,3400000.0
2500,1.5,3,695000.0
670,1.0,2,304950.0
1840,1.0,3,650000.0
1480,2.0,3,402500.0
2420,2.0,3,482000.0
1820,1.0,3,655000.0
1940,2.0,5,577000.0
1630,2.0,3,350000.0
2520,1.0,4,415000.0
2120,2.0,4,396400.0
2490,2.0,3,654300.0
3410,2.0,4,774950.0
2380,2.0,4,855000.0
2490,2.0,3,1145000.0
1240,2.0,2,330000.0
1900,1.0,4,290000.0
2390,1.5,3,519500.0
1810,1.0,3,450000.0
4490,2.0,3,3120000.0
1620,1.5,3,265000.0
2640,2.0,4,359000.0
2870,2.0,4,2000000.0
3250,1.0,4,1050000.0
800,1.0,2,402500.0
1360,1.0,3,450000.0
1950,1.0,5,262500.0
1970,2.0,4,285000.0
2020,2.0,3,290000.0
2280,1.0,2,752500.0
3540,2.0,4,820000.0
1560,2.0,3,292000.0
750,1.0,2,213000.0
2240,2.0,4,400000.0
590,1.0,1,202000.0
690,1.0,1,484000.0
1580,1.0,3,617450.0
1040,1.0,3,250000.0
1880,1.0,5,405000.0
1070,1.0,2,325000.0
1860,1.0,3,301350.0
1550,1.0,2,425000.0
1860,1.0,3,460000.0
3090,2.0,3,938000.0
1720,1.0,3,348000.0
1260,1.5,2,435000.0
1120,1.0,3,227950.0
1250,1.0,2,425000.0
1810,1.5,3,550000.0
1890,2.0,3,347500.0
2020,1.0,4,397000.0
1790,1.0,4,410000.0
3190,2.0,3,780000.0
3030,1.5,4,1350000.0
1630,2.0,3,476000.0
1180,1.0,3,390000.0
1560,1.0,3,226500.0
1340,2.0,3,495000.0
2590,1.0,5,1500000.0
1020,1.0,3,385000.0
2370,2.0,3,535950.0
3170,2.5,4,910000.0
1120,1.0,2,465000.0
1440,1.0,3,495000.0
2170,1.5,4,250000.0
3490,2.0,4,1225000.0
1970,2.0,4,400000.0
2780,2.0,4,715000.0
2250,1.0,3,342000.0
1340,1.0,4,420000.0
1400,1.0,3,148226.0
1510,1.0,3,313000.0
1320,1.0,3,150000.0
820,1.0,2,150000.0
1080,1.0,2,230000.0
840,1.0,2,389100.0
2070,1.0,4,645000.0
1520,1.0,3,310000.0
1210,2.0,2,351358.0
3810,2.0,5,1700000.0
5370,2.0,4,1565000.0
1540,2.0,3,850000.0
2310,2.0,4,470000.0
1870,3.0,3,770000.0
1840,1.0,3,366000.0
2060,2.0,3,545000.0
1010,1.0,3,205000.0
1020,1.0,2,405000.0
2220,1.0,4,467000.0
1050,1.0,2,392500.0
3030,1.5,4,901000.0
1800,1.0,3,500000.0
1860,2.0,3,384950.0
4070,2.0,4,1700000.0
860,1.0,2,245000.0
3080,2.0,4,1165000.0
1280,2.0,3,184500.0
1540,1.5,2,269000.0
1530,2.0,3,570000.0
2350,1.0,4,850000.0
920,1.0,3,209000.0
1840,1.0,4,327000.0
1650,1.0,3,369500.0
1760,1.0,3,440000.0
3290,1.5,4,947500.0
1270,1.5,2,510000.0
1600,1.0,3,385000.0
2670,1.0,5,370000.0
1960,1.5,4,660000.0
3300,2.0,3,729000.0
2000,2.0,3,440000.0
2360,1.0,4,445000.0
1430,1.0,2,460000.0
2330,1.0,3,516000.0
2060,2.0,4,343888.0
2240,1.5,4,500000.0
2330,1.0,5,465000.0
2180,2.0,5,302000.0
1280,1.0,2,195000.0
2140,2.0,3,640000.0
2890,1.0,6,502000.0
1480,2.0,3,360000.0
1680,2.0,4,290500.0
2163,2.0,4,248000.0
2280,2.0,4,433000.0
820,1.0,2,480000.0
1330,1.0,3,410000.0
2310,2.0,4,309950.0
1290,1.0,3,253000.0
1630,1.0,3,280000.0
1410,1.0,3,440000.0
1240,1.0,5,333000.0
3100,2.0,3,759950.0
2020,2.0,3,345000.0
2500,2.0,4,350000.0
790,1.0,2,198000.0
2040,1.0,3,730000.0
1430,1.0,3,266200.0
2250,2.0,4,1060000.0
1070,1.0,2,95000.0
1300,1.0,3,430000.0
2560,2.0,4,650000.0
2190,2.0,3,379900.0
940,2.0,2,325000.0
1740,1.0,4,455000.0
2220,1.5,4,392000.0
1310,1.0,3,373000.0
2710,1.0,5,951250.0
1300,1.0,3,502000.0
1940,1.0,3,362500.0
1080,1.0,2,525000.0
2110,1.0,4,580000.0
1590,1.0,3,278000.0
910,1.0,2,422500.0
1590,1.0,4,783200.0
3290,2.0,4,715000.0
2010,2.0,3,472217.0
2060,2.0,3,244615.0
1560,1.0,3,385000.0
1120,1.0,3,549995.0
3550,2.0,4,959900.0
3300,2.0,6,510000.0
2000,1.0,3,367000.0
2680,2.0,5,375000.0
1290,3.0,2,500000.0
1290,3.0,2,489000.0
1150,2.0,3,340000.0
1880,1.0,3,562000.0
2400,2.0,3,489950.0
1920,1.0,3,652000.0
4350,2.0,4,472000.0
1910,1.0,4,333000.0
2000,1.0,3,560000.0
3290,2.0,4,799000.0
3480,2.0,5,860000.0
2410,2.0,4,449500.0
2820,2.0,4,692500.0
2710,1.0,4,925000.0
2080,1.5,3,267500.0
2200,2.0,4,396800.0
1180,1.0,4,220000.0
2120,1.0,3,892500.0
1460,1.0,3,455500.0
2110,1.0,3,743000.0
1790,1.0,4,338000.0
1340,1.0,3,332000.0
2460,1.5,3,563225.0
3760,2.0,4,1150000.0
1240,1.0,2,645000.0
2750,2.0,3,739000.0
2530,2.0,3,435000.0
3200,2.0,3,995000.0
2020,1.0,4,520000.0
3030,2.0,4,400000.0
2350,1.0,3,440000.0
1690,1.0,3,440000.0
1280,1.0,3,738000.0
1170,1.0,3,250000.0
2700,2.0,4,338150.0
1800,1.0,3,425000.0
3670,2.0,4,883000.0
2350,1.5,3,510000.0
3100,1.0,4,950000.0
1120,1.0,3,435000.0
1900,1.0,5,415000.0
1350,2.0,2,439000.0
1410,1.0,5,295832.0
1560,1.0,3,285000.0
1090,1.0,3,350000.0
1465,2.0,2,489000.0
1790,1.0,3,304500.0
1300,1.0,3,288000.0
1920,1.0,3,417000.0
1420,2.0,3,615000.0
3760,2.0,5,730000.0
930,1.0,2,178500.0
1580,1.0,4,300000.0
2170,1.0,4,415000.0
2040,1.0,3,452500.0
3430,1.0,4,1010000.0
2160,2.0,4,653000.0
2060,1.0,4,715000.0
1410,1.5,3,541000.0
1850,1.5,4,245000.0
1370,1.5,2,547000.0
3330,1.0,5,750000.0
1970,1.0,5,575000.0
1310,1.0,3,216000.0
1640,1.0,3,443000.0
1600,2.0,4,257700.0
1230,1.0,3,278000.0
2240,2.0,3,300000.0
2190,2.0,3,269100.0
990,1.5,3,402500.0
1010,2.0,2,306888.0
2920,2.0,4,795000.0
2310,2.0,4,525000.0
3470,2.0,3,1050000.0
1220,1.0,2,452000.0
1550,2.0,3,350000.0
2070,2.0,4,410000.0
2060,1.5,3,595000.0
1690,2.0,3,499000.0
2550,2.0,4,340000.0
3370,2.0,5,1065000.0
2230,2.0,4,460000.0
2382,2.0,4,345000.0
1620,2.0,3,280500.0
1140,1.5,3,704000.0
2140,2.0,3,545000.0
1900,1.0,3,335000.0
3370,1.0,4,1325000.0
2300,1.0,3,420000.0
2040,1.0,4,705000.0
1840,1.0,4,274900.0
2860,2.0,4,499950.0
1400,1.0,3,415250.0
990,1.0,3,222000.0
3120,1.0,3,375000.0
1640,2.0,3,300000.0
2820,1.0,3,456700.0
1970,1.5,3,925500.0
2840,1.0,5,375000.0
2370,2.0,3,420000.0
2610,2.0,3,575000.0
1340,1.0,3,335000.0
1300,1.0,4,428000.0
3340,1.0,4,655000.0
2630,2.0,3,738000.0
1960,1.0,5,415000.0
1090,1.0,3,392000.0
1550,1.0,2,555000.0
1770,2.0,3,260000.0
1390,1.5,3,392500.0
2979,2.0,3,912000.0
830,1.0,2,135000.0
1560,1.0,3,500000.0
1360,1.0,3,238000.0
1650,1.0,4,251000.0
1510,2.0,2,406500.0
3010,2.0,4,433495.0
1510,1.0,3,265000.0
1950,1.0,3,360000.0
1800,1.0,4,425000.0
2810,1.0,2,450000.0
1760,1.0,3,449900.0
2040,2.0,4,345000.0
1690,1.0,4,612500.0
1530,1.0,3,317000.0
1810,1.5,3,585000.0
